time,open,high,low,close
2025-12-03T00:00:00Z,4204.38,4240.94,4194.12,4202.39
2025-12-04T00:00:00Z,4204.54,4218.82,4174.96,4208.13
2025-12-05T00:00:00Z,4206.1,4258.78,4191.57,4196.2
2025-12-08T00:00:00Z,4205.42,4218.43,4176.04,4190.12
2025-12-09T00:00:00Z,4191.03,4220.86,4169.79,4208.15
2025-12-10T00:00:00Z,4209.76,4238.16,4181.5,4228.27
2025-12-11T00:00:00Z,4229.28,4285.33,4203.88,4279.53
2025-12-12T00:00:00Z,4281.34,4352.86,4257.69,4302.47
2025-12-15T00:00:00Z,4297.25,4349.74,4285.07,4304.96
2025-12-16T00:00:00Z,4305.9,4334.55,4271.46,4301.87
2025-12-17T00:00:00Z,4302.22,4348.29,4301.18,4337.9
2025-12-18T00:00:00Z,4334.34,4374.05,4308.39,4331.82
2025-12-19T00:00:00Z,4334.08,4356.0,4308.86,4337.27
2025-12-22T00:00:00Z,4336.67,4448.61,4336.3,4443.29
2025-12-23T00:00:00Z,4446.07,4499.28,4430.31,4483.79
2025-12-24T00:00:00Z,4485.19,4525.19,4448.16,4478.59
2025-12-26T00:00:00Z,4478.82,4549.32,4478.19,4530.76
2025-12-29T00:00:00Z,4545.3,4546.86,4307.77,4331.07
2025-12-30T00:00:00Z,4334.35,4403.68,4323.44,4338.34
2025-12-31T00:00:00Z,4341.6,4372.62,4274.13,4318.42
2026-01-02T00:00:00Z,4329.45,4401.74,4309.58,4328.41
2026-01-05T00:00:00Z,4351.13,4455.07,4341.9,4448.18
2026-01-06T00:00:00Z,4454.46,4496.77,4427.54,4493.96
2026-01-07T00:00:00Z,4496.91,4499.84,4423.09,4455.19
